value,df,idf,tf_idf
countvectorizer,1,10.757738975973014,1.2188599763721895
swathypanayoor,1,10.757738975973014,0.5920894533279359
ganekasar,1,10.757738975973014,1.3447173719966268
inno,1,10.757738975973014,0.5785860957390585
infoaryan,5,9.659126687304903,1.0104487908183106
jainanjali733985,1,10.757738975973014,0.4817489647985519
gini,1,10.757738975973014,0.8675033312520136
impurity,1,10.757738975973014,0.5232694973253864
amqp,1,10.757738975973014,0.7969640426623915
determination-r2,1,10.757738975973014,1.1547986180780692
ayushi_jain,2,10.352273867864849,1.2009091026870766
campus-2019,2,10.352273867864849,1.0045779355337658
ishitajsjain,1,10.757738975973014,0.8810974896849957
str(),2,10.352273867864849,1.3387778021218748
anuanu0_0,2,10.352273867864849,0.5176636078257353
3301?,1,10.757738975973014,1.4788962668378354
cicada,1,10.757738975973014,1.5159370291250136
siddhi2420,2,10.352273867864849,1.3794018529864838
unambiguous,2,10.352273867864849,2.012918359082614
bottom-up,3,10.064591795413069,1.7623657653835403
prashansa24,2,10.352273867864849,1.7771873598142847
viable,1,10.757738975973014,1.0757738975973015
python3?,3,10.064591795413069,0.6622572419230659
db2,2,10.352273867864849,0.764422366676264
turtle.onscreenclick(),1,10.757738975973014,0.4752618102417547
tanmayhi54320,1,10.757738975973014,0.9659126687304904
widgets,8,9.25366157919674,0.9659126687304904
saisanjanagudla,1,10.757738975973014,0.6796925806375436
turtle.write(),1,10.757738975973014,0.7579685145625068
mappings,3,10.064591795413069,0.3623645254780148
avanishcodes,1,10.757738975973014,0.7622244760043864
spirograph,1,10.757738975973014,2.2414948766862395
ameyajain_25,1,10.757738975973014,2.287075265884728
non-alphanumeric,1,10.757738975973014,2.4603620610247146
sstable,1,10.757738975973014,0.8893285207570142
(ols),1,10.757738975973014,0.9227106683694736
statsmodels,1,10.757738975973014,0.8686921364844509
sommprasad,1,10.757738975973014,1.9682896488197716
turtle.goto(),1,10.757738975973014,1.9682896488197716
turtle.setpos(),1,10.757738975973014,1.9318253374609808
turtle.screen().bgcolor(),1,10.757738975973014,0.5369023583521504
divyemaggo69,1,10.757738975973014,1.3387778021218748
clipping,4,9.841448244098858,0.5435729044783065
res.redirect(),1,10.757738975973014,1.2588326895596715
res.render(),1,10.757738975973014,0.8679439641212563
"tools,",1,10.757738975973014,0.850531133034251
(fcfs),1,10.757738975973014,0.8214917975917532
(mlq),2,10.352273867864849,1.4377988279161527
served,1,10.757738975973014,1.1363397992952111
(dtd),1,10.757738975973014,0.6766736609462125
(xsd),1,10.757738975973014,0.6204943832031792
solidity?,1,10.757738975973014,0.9852870378474883
res.sendfile(),1,10.757738975973014,0.9460817741758083
express.json(),1,10.757738975973014,1.006309558466958
customised,1,10.757738975973014,1.184513455779879
unknown,4,9.841448244098858,0.7239101137370423
1.0,2,10.352273867864849,1.7929564959955022
express.router(),1,10.757738975973014,1.7929564959955022
ishitably100,1,10.757738975973014,1.0237697431886257
retrieval?,1,10.757738975973014,1.6774319659021781
(null,1,10.757738975973014,2.3762440018694115
avengerjanus123,2,10.352273867864849,2.0788479851509525
safety)?,1,10.757738975973014,1.5368953121184707
qdial,1,10.757738975973014,2.2414948766862395
pandas.apply(),2,10.352273867864849,1.5021171115027914
plyer,1,10.757738975973014,2.6894347439932536
sanjuxdr,1,10.757738975973014,0.8893285207570142
09amit,5,9.659126687304903,2.6894347439932536
vishal18bcs3014,1,10.757738975973014,2.1266117943416294
schedulers,2,10.352273867864849,2.6894347439932536
rohanraj19,1,10.757738975973014,0.8893285207570142
struts,1,10.757738975973014,1.0690404616741458
hareesh_r,1,10.757738975973014,0.514298751768052
kartikmukati,3,10.064591795413069,0.7385405679777447
container?,2,10.352273867864849,0.9394615425532188
depending,2,10.352273867864849,0.4282213020431572
"omit,",1,10.757738975973014,0.6313961289710207
omitby,1,10.757738975973014,0.6313961289710207
"pick,",1,10.757738975973014,0.4651284420670101
"pickby,",1,10.757738975973014,0.3952571203364507
rahulgoyal13,1,10.757738975973014,1.0732362985894337
9?,1,10.757738975973014,0.7328834048898802
vaibhav19verma,6,9.504976007477646,1.6098544478841506
sensors,2,10.352273867864849,0.8795166754385036
magento2,1,10.757738975973014,0.9136964327579321
sejal_jadav,1,10.757738975973014,1.109182601822703
yashchuahan,10,9.052990883734589,0.6868560779152411
hack,4,9.841448244098858,0.6263860847441755
quitehacker,1,10.757738975973014,0.7751193480384599
wpa/wpa2,1,10.757738975973014,1.5619074358088538
chaining.,1,10.757738975973014,0.9681631809324742
coded,1,10.757738975973014,0.9829877619352235
divya_dashrath_barvekar,1,10.757738975973014,0.6868560779152411
kunal_pratap_singh,1,10.757738975973014,1.3925882925330646
threatening,1,10.757738975973014,1.9811314079791993
fedora,5,9.659126687304903,2.1015909297023843
abhinav_reddy_kandukuri,1,10.757738975973014,2.313415394799185
batsman,1,10.757738975973014,0.6845715970544868
batting,1,10.757738975973014,0.4397300429339282
devro3014,5,9.659126687304903,0.43434606824222544
pearson’s,1,10.757738975973014,0.5894058094833422
helper,4,9.841448244098858,0.8965979506744959
helpers,2,10.352273867864849,0.8885936799071423
_krish,3,10.064591795413069,0.47440238199302115
"make,",1,10.757738975973014,0.38539917183884154
"save,",1,10.757738975973014,0.5466949875845769
vbscript,2,10.352273867864849,0.6209139141473317
pranjalgupta705,1,10.757738975973014,1.8742889229706248
jigyansu,2,10.352273867864849,1.1091048616956778
(fps),1,10.757738975973014,1.3377424443470405
"encapsulation,",1,10.757738975973014,1.9009952014955294
"inheritance,",1,10.757738975973014,1.9682896488197716
"polymorphism,",1,10.757738975973014,1.3447173719966268
metaspace,1,10.757738975973014,0.9942973243833099
subhasis mohanty,1,10.757738975973014,1.2580739744266336
undeclared,2,10.352273867864849,0.8229189632596721
malloc(),5,9.659126687304903,1.3447173719966268
parbegin/parend,1,10.757738975973014,0.9281918082247262
odd-sum,2,10.352273867864849,0.4446642603785071
lag(),1,10.757738975973014,0.45295565684751843
sharrysharry,1,10.757738975973014,1.5791076190087092
uml,2,10.352273867864849,1.850732315839348
kumar65,1,10.757738975973014,2.012918359082614
(srs),1,10.757738975973014,1.850732315839348
requirement,2,10.352273867864849,2.151547795194603
amoghdhardiwan,1,10.757738975973014,2.6894347439932536
"mean,",5,9.659126687304903,2.588068466966212
router.use(),1,10.757738975973014,1.6255315665386976
sahelibhattacharjee1,4,9.841448244098858,0.8893285207570142
pandas.cut(),1,10.757738975973014,1.1714305768566404
non-linear,3,10.064591795413069,0.7406791521751469
"iaas,",1,10.757738975973014,1.0062110968588505
paas,1,10.757738975973014,1.0928544944288436
saas,1,10.757738975973014,1.207390835913113
behavioral,1,10.757738975973014,0.4446642603785071
sandipinstahelpers,1,10.757738975973014,0.45295565684751843
three-tier,1,10.757738975973014,1.143537632942364
two-tier,1,10.757738975973014,0.9029982059442693
gateways,3,10.064591795413069,1.1279340135776492
energy-efficient,1,10.757738975973014,1.4059211777284082
multiplexer,7,9.371444614853123,1.4788962668378354
niharikasurange9,5,9.659126687304903,0.8117950229627409
spatial,4,9.841448244098858,1.3578537153539494
temporal,1,10.757738975973014,1.293284411962084
std::string::crbegin(),1,10.757738975973014,2.1544182031191856
std::string::crend(),1,10.757738975973014,1.3925882925330646
coap,1,10.757738975973014,2.029670411589439
mqtt,1,10.757738975973014,2.6894347439932536
parasmadan15,2,10.352273867864849,0.4175907231627836
rm(),1,10.757738975973014,0.7323415280190319
dfd,2,10.352273867864849,0.550122123986345
tracer,4,9.841448244098858,0.4227789257053495
triggered,1,10.757738975973014,0.9288715225749603
data-toggle,1,10.757738975973014,0.7155834291596337
prachimantri,1,10.757738975973014,0.6705317504809487
app.post(),1,10.757738975973014,0.8230927654109342
app.set(),1,10.757738975973014,0.7663343627702687
readline(),1,10.757738975973014,1.294034233483106
machine?,2,10.352273867864849,0.576694167730921
standardization,1,10.757738975973014,0.7696976664760583
spurious,1,10.757738975973014,0.5764262147880146
altimetrik,1,10.757738975973014,0.4817489647985519
rup,1,10.757738975973014,0.7543482192910673
cpm,1,10.757738975973014,0.7301767951684999
pert,1,10.757738975973014,0.5345202308370729
monoalphabetic,2,10.352273867864849,2.6894347439932536
polyalphabetic,1,10.757738975973014,2.6894347439932536
smarthardik10,1,10.757738975973014,1.0858651706055635
shivamraj74,5,9.659126687304903,2.6894347439932536
dart?,2,10.352273867864849,0.6388557623813603
data.matrix(),1,10.757738975973014,1.528844733352528
babasingh1,1,10.757738975973014,0.6158825238932256
clients,3,10.064591795413069,1.9318253374609808
thick,1,10.757738975973014,2.151547795194603
thin,1,10.757738975973014,1.7253789779774746
(stale,1,10.757738975973014,1.2632808576041779
revalidate),1,10.757738975973014,1.4091923138298281
rishiweb,1,10.757738975973014,1.4809894665119039
swr,1,10.757738975973014,0.9404572777587524
ospf,2,10.352273867864849,0.9875722029001959
rip,1,10.757738975973014,0.5785860957390585
ayanchowdhury,2,10.352273867864849,1.110742099883928
akash_kumar_singh,2,10.352273867864849,1.1714305768566404
gulshan18,1,10.757738975973014,0.4446642603785071
workgroup,1,10.757738975973014,1.0700642998295993
protection,3,10.064591795413069,1.1714305768566404
restful,2,10.352273867864849,0.9583370653268373
restless,1,10.757738975973014,0.45295565684751843
webservice,1,10.757738975973014,1.0858651706055635
indic-transliteration,1,10.757738975973014,2.1401285996591985
transliteration,1,10.757738975973014,1.5368953121184707
api.verify_credentials(),1,10.757738975973014,0.8893285207570142
tabbed,3,10.064591795413069,0.8745673575349314
(rtl),1,10.757738975973014,0.895053339423071
waits,1,10.757738975973014,1.294034233483106
adityanathloyola,1,10.757738975973014,1.0928544944288436
",stamen",1,10.757738975973014,0.4446642603785071
bright,1,10.757738975973014,0.7977477442890909
mapbox,1,10.757738975973014,0.8557144963181085
python-folium,1,10.757738975973014,0.45295565684751843
shristiuniyal1999,2,10.352273867864849,0.9606518000321899
stamen,1,10.757738975973014,1.6402413740164763
terrain,1,10.757738975973014,0.7291795487590953
toner,1,10.757738975973014,1.584162667912941
boards,1,10.757738975973014,1.0157166469768244
kahkeshan_begum,1,10.757738975973014,1.5088318139557648
pankajkaushik,1,10.757738975973014,1.7929564959955022
professional,2,10.352273867864849,0.8087295213197405
alertdialog,2,10.352273867864849,0.592885680504676
shad0w1947,2,10.352273867864849,1.1512652290438257
interpreters,1,10.757738975973014,1.6774319659021781
(nru),1,10.757738975973014,0.675146106561711
(if,2,10.352273867864849,2.012918359082614
"if,",3,10.064591795413069,0.9837103728621219
if-else-if),2,10.352273867864849,0.6388557623813603
"if..else,",2,10.352273867864849,0.41196176317861205
dreamer07,12,8.885936799071423,0.6158825238932256
aakashyadav4,1,10.757738975973014,1.7268978435657387
better?,2,10.352273867864849,1.6168198837061556
gtx,1,10.757738975973014,0.8893285207570142
rtx,1,10.757738975973014,1.9885946487666197
emoji,2,10.352273867864849,1.3447173719966268
matplotlib.pyplot.plot(),1,10.757738975973014,0.4697895635581316
dynamically?,1,10.757738975973014,0.9259793610873011
key–value,1,10.757738975973014,0.6188873894846381
2-bit,6,9.504976007477646,0.4756262914185182
prod(),1,10.757738975973014,0.8025560293925654
ng-model,1,10.757738975973014,0.7696976664760583
production?,1,10.757738975973014,1.1014786033647126
beginshape(),1,10.757738975973014,1.7929564959955022
swap-space,1,10.757738975973014,1.6774319659021781
alwareadit,1,10.757738975973014,1.1296762203451753
rabbitmq,1,10.757738975973014,1.6774319659021781
history?,1,10.757738975973014,1.3308583756222054
neetuchowdary19,1,10.757738975973014,0.675146106561711
fenwick,6,9.504976007477646,1.3447173719966268
kunal_76,10,9.052990883734589,1.2580739744266336
software?,1,10.757738975973014,0.7684476560592354
ignorance,1,10.757738975973014,1.3447173719966268
adhoc,1,10.757738975973014,1.207390835913113
cmath.polar(),1,10.757738975973014,0.8661371974354899
extends,2,10.352273867864849,0.9374553047439415
jscript?,1,10.757738975973014,0.45295565684751843
percentile,3,10.064591795413069,1.0858651706055635
csecec1702675,1,10.757738975973014,1.8654755274921713
"delete,",3,10.064591795413069,2.516147948853267
alokesh985,1,10.757738975973014,2.414781671826226
idle,1,10.757738975973014,1.3293730223599407
shubhra28,2,10.352273867864849,1.7931959013489918
slash_it,5,9.659126687304903,2.012918359082614
sequelize,2,10.352273867864849,2.07045477357297
findbyidanddelete(),1,10.757738975973014,1.3691431941089736
cms,3,10.064591795413069,1.166089810046575
update(),5,9.659126687304903,1.7929564959955022
keyloggers,1,10.757738975973014,1.3591748817547717
chatbot,5,9.659126687304903,1.6402413740164763
hardcoded,1,10.757738975973014,1.5619074358088538
python-nltk,1,10.757738975973014,0.675146106561711
varshakr,1,10.757738975973014,2.1015909297023843
shivangi jain 2,1,10.757738975973014,2.0208975816366213
dhruvpanwar31,2,10.352273867864849,1.0858651706055635
sborkar852,1,10.757738975973014,2.313415394799185
python-tkinter,4,9.841448244098858,0.6286100182609445
qspinbox,1,10.757738975973014,0.7737314089828651
spacing,2,10.352273867864849,0.4397300429339282
bandwidth,2,10.352273867864849,0.46507160882307597
json?,2,10.352273867864849,0.7160426715384568
yaml,2,10.352273867864849,0.5679445033402943
transducer,1,10.757738975973014,0.7081438304065938
bhilai,1,10.757738975973014,0.9659126687304904
iit,5,9.659126687304903,0.6996538860279452
m.tech,1,10.757738975973014,0.5466949875845769
akankshasadvelkar,1,10.757738975973014,1.006459179541307
superscalar,1,10.757738975973014,0.7689686040839397
_tanya_sri_,4,9.841448244098858,0.5909622611374533
https,3,10.064591795413069,0.9148301063538913
shivani2335,4,9.841448244098858,0.7813299996806573
harvard,1,10.757738975973014,0.7323751771487867
giants,1,10.757738975973014,0.5657872548148816
anukruti16,1,10.757738975973014,0.42761618466965834
ameya_chawla,4,9.841448244098858,0.6080248128405297
shred,1,10.757738975973014,0.6080248128405297
pymongo,3,10.064591795413069,2.1015909297023843
sumit_tyagi,1,10.757738975973014,1.0858651706055635
python-pil,1,10.757738975973014,1.8563836164494525
(referral),1,10.757738975973014,2.3762440018694115
psql,1,10.757738975973014,0.8583526351444521
anaconda,6,9.504976007477646,1.4059211777284082
jddeep003,2,10.352273867864849,0.5081877261468652
aneesh_reddy,1,10.757738975973014,1.5368198537104305
number-digits,1,10.757738975973014,1.5368198537104305
recursion?,1,10.757738975973014,1.1547986180780692
lsblk,1,10.757738975973014,0.5786966627671809
encoded,5,9.659126687304903,2.3762440018694115
naiksweety2000,1,10.757738975973014,1.0858651706055635
clahe,1,10.757738975973014,2.6894347439932536
equalization,4,9.841448244098858,2.1544182031191856
electricity,1,10.757738975973014,1.3219516541709628
downcasting,1,10.757738975973014,1.4377988279161527
upcasting,2,10.352273867864849,0.8248760506092395
metadata,2,10.352273867864849,1.3578537153539494
autokey,1,10.757738975973014,0.9669649899155341
ciphers,4,9.841448244098858,1.4788962668378354
defanged,1,10.757738975973014,0.34312699070936276
python-opencv,4,9.841448244098858,1.0595226592876994
skyra18,1,10.757738975973014,0.8373996165125447
(drc),1,10.757738975973014,1.3207542719861327
arshriar41,1,10.757738975973014,1.005797625721423
ipv4?,1,10.757738975973014,1.0756123137948073
dipesh99kumar,3,10.064591795413069,1.3720017219441263
random.getrandbits(),1,10.757738975973014,1.426970742180869
fault-tolerance,1,10.757738975973014,2.3762440018694115
mahi_07,1,10.757738975973014,2.4603620610247146
pulkitmathur1,1,10.757738975973014,2.6894347439932536
crossbar,1,10.757738975973014,0.4697895635581316
(without,3,10.064591795413069,0.5059781331803586
stretching,1,10.757738975973014,0.8851797880082422
vineetkumargupta,1,10.757738975973014,1.2301810305123573
shubhamkumarlhh,3,10.064591795413069,0.7722358247461515
nandyeshita4,1,10.757738975973014,0.9134689287676783
t-sne,1,10.757738975973014,0.7532420173814446
eafp,1,10.757738975973014,0.7761423926841645
madhura_g,1,10.757738975973014,0.6388557623813603
ipv6?,1,10.757738975973014,2.151547795194603
exchange)?,1,10.757738975973014,1.0783525921902324
ipx(internetwork,1,10.757738975973014,0.6158825238932256
etag?,1,10.757738975973014,1.148091827831618
prakratijoshi2000,3,10.064591795413069,1.5474628179657302
asishmishra0595,1,10.757738975973014,2.151547795194603
tusharupadhyay,1,10.757738975973014,1.4348440075033808
chatbots,2,10.352273867864849,1.396995607575675
harikamoluguram27,1,10.757738975973014,0.7114628166056114
prajakta_mane,1,10.757738975973014,0.792362296022052
std::less_equal,1,10.757738975973014,0.4697895635581316
kunalkumbhar19,1,10.757738975973014,0.6188873894846381
at378,1,10.757738975973014,0.5550717861532162
trigger,5,9.659126687304903,0.8661371974354899
datapath,1,10.757738975973014,1.0847871792866473
(single,3,10.064591795413069,0.8608172456331403
traversal),5,9.659126687304903,0.9612107551049246
vaibhavgopanpalli18,1,10.757738975973014,0.7072998736967292
japneet121,1,10.757738975973014,0.6645471849248804
saitejatummala23,1,10.757738975973014,0.5505702454840593
two-pointers,1,10.757738975973014,1.1879131343719729
krushnaoza,1,10.757738975973014,1.2489765650615354
magnetic,4,9.841448244098858,1.0582621269569155
tape,1,10.757738975973014,0.9709894009107765
ag_t,1,10.757738975973014,1.8720251398234513
babel,2,10.352273867864849,2.336078300014214
"es,",1,10.757738975973014,3.2804827480329526
jain1898580,1,10.757738975973014,1.2301810305123573
keys-values,1,10.757738975973014,0.5920894533279359
x^x,1,10.757738975973014,1.1567076973995924
deosurya2019,1,10.757738975973014,0.5232694973253864
fat,1,10.757738975973014,1.0290012914580948
(aiaas),1,10.757738975973014,0.5345202308370729
pydictionary,1,10.757738975973014,1.207390835913113
border,7,9.371444614853123,1.0847871792866473
chat,9,9.148301063538913,0.6161693676087099
chatterbot,1,10.757738975973014,0.5582664110083632
katheejabeevi,1,10.757738975973014,0.8421872384027853
getopt,1,10.757738975973014,1.1953043306636681
itsanjanikumari,1,10.757738975973014,1.1953043306636681
profiling,1,10.757738975973014,1.1182879772681187
maansi_gupta,2,10.352273867864849,0.9511682665151993
noncontiguous,1,10.757738975973014,0.8544095600932663
dashes,1,10.757738975973014,0.40262725053112747
useeffect,2,10.352273867864849,1.4091923138298281
inactivity?,1,10.757738975973014,1.6402413740164763
shs_,1,10.757738975973014,0.7751193480384599
cable,3,10.064591795413069,1.6098544478841506
fiber,3,10.064591795413069,1.7253789779774746
optical,5,9.659126687304903,1.3720017219441263
business?,1,10.757738975973014,0.5157607611655532
bounty,1,10.757738975973014,1.0732362985894337
bug,5,9.659126687304903,0.9394615425532188
modelling,3,10.064591795413069,0.9146678146294176
rahul872787,3,10.064591795413069,1.1182879772681187
prom,1,10.757738975973014,0.5815866728275659
pi(π),1,10.757738975973014,0.9061165878365145
agp(accelerated,1,10.757738975973014,0.9575192013863046
port)?,1,10.757738975973014,0.40262725053112747
locator,2,10.352273867864849,2.6894347439932536
sgml,1,10.757738975973014,2.0208975816366213
pancakes,1,10.757738975973014,1.8391353985777146
get_attribute(),1,10.757738975973014,1.894921286406267
abdul_basith,2,10.352273867864849,0.7689255569745612
akarshan2000,2,10.352273867864849,1.5619074358088538
reject,1,10.757738975973014,1.7253789779774746
subex,3,10.064591795413069,0.9849371018957555
flip-flop),1,10.757738975973014,1.1147853702892003
dram,1,10.757738975973014,0.7988125184437017
rachnasoundatti3099,3,10.064591795413069,1.6774319659021781
atewari44,1,10.757738975973014,1.3591748817547717
wpa,1,10.757738975973014,1.3591748817547717
rotational,2,10.352273867864849,1.3591748817547717
classifications,1,10.757738975973014,0.7239101137370423
caaakansha,3,10.064591795413069,1.7929564959955022
vlan,2,10.352273867864849,1.074648782636785
amritanand25,1,10.757738975973014,1.068772653758141
matplotlib.figure.figure.draw(),1,10.757738975973014,0.924434816978255
praveenism,1,10.757738975973014,1.5908757190132958
complementing,1,10.757738975973014,1.9318253374609808
fileinput.input(),1,10.757738975973014,0.7323415280190319
jpeg,1,10.757738975973014,1.056108445275294
manmayi,1,10.757738975973014,0.5863444502923357
pos,1,10.757738975973014,0.9146678146294176
sop,2,10.352273867864849,0.6548953438703801
triggers,4,9.841448244098858,0.5271137577700234
svga,1,10.757738975973014,0.6246600598803057
vga,1,10.757738975973014,0.6074388750939743
cursors,2,10.352273867864849,0.6899043490525907
implicit,4,9.841448244098858,1.4803642672553838
rollback,1,10.757738975973014,1.6185381035280961
ujjwal_ab,1,10.757738975973014,2.414781671826226
anshumishra3,3,10.064591795413069,2.588068466966212
matplotlib.pyplot.gca(),1,10.757738975973014,0.4175907231627836
abhinash_giri,1,10.757738975973014,0.4175907231627836
ljf,1,10.757738975973014,0.7063484395251329
sjf,1,10.757738975973014,0.7761086708753749
repeat),2,10.352273867864849,0.4227789257053495
listbox,3,10.064591795413069,1.0164778959487681
soham_lanke,2,10.352273867864849,0.632092752639198
matplotlib.pyplot.figure(),1,10.757738975973014,0.7868264782295485
shrishti_m180521ca,1,10.757738975973014,0.8981767029496094
‘&’,1,10.757738975973014,1.056108445275294
‘and’,1,10.757738975973014,1.0164778959487681
qprogressbar,1,10.757738975973014,0.6310494481558825
colorful,1,10.757738975973014,0.6803344430825975
rim,1,10.757738975973014,1.1182879772681187
sim,1,10.757738975973014,0.7773932066977168
punctuation,2,10.352273867864849,0.45790405194349404
1^k,1,10.757738975973014,1.0934942493443176
3^k,1,10.757738975973014,0.9192035917983349
gupta0077,1,10.757738975973014,1.0985122920285477
n^k,1,10.757738975973014,0.7751193480384599
pilot,1,10.757738975973014,1.005797625721423
"protocol,",1,10.757738975973014,0.9869095115035892
science(cs),1,10.757738975973014,1.524716843923152
matplotlib.pyplot.legend(),1,10.757738975973014,1.057490113772063
000visnu,1,10.757738975973014,2.151547795194603
percent,2,10.352273867864849,1.4433559303871402
px,1,10.757738975973014,0.41196176317861205
divider,1,10.757738975973014,0.6158825238932256
ul,2,10.352273867864849,1.8296602127077826
<ul>,1,10.757738975973014,1.4788962668378354
compact,1,10.757738975973014,0.747754293635442
sys.stdout.flush(),1,10.757738975973014,1.170398516930211
axios.js,1,10.757738975973014,1.5368198537104305
css3,5,9.659126687304903,0.5176636078257353
helloajaysingh1,2,10.352273867864849,1.3578537153539494
matplotlib.pyplot.xlabels(),1,10.757738975973014,1.269419542724489
krishna_6431,1,10.757738975973014,1.016504670509482
n-numbers,1,10.757738975973014,1.067910173268952
python-builtins,1,10.757738975973014,0.5323798019844669
modelserializer,1,10.757738975973014,0.34330146931551
puzzle:,1,10.757738975973014,0.5132354365776879
tourists,1,10.757738975973014,1.3112278696794748
transferring,1,10.757738975973014,1.9009952014955294
$eq,1,10.757738975973014,1.6167180653092972
abhishekagarwal4,1,10.757738975973014,0.8686921364844509
pretty,4,9.841448244098858,1.3245144838461318
matplotlib.pyplot.stackplot(),1,10.757738975973014,1.74856719108615
tirtharajsengupta,1,10.757738975973014,0.8373996165125447
kritisingh1,1,10.757738975973014,0.8462610611593244
ayush29azad,1,10.757738975973014,1.3207542719861327
sanjay_06,1,10.757738975973014,1.289552348304775
psus?,1,10.757738975973014,1.2003984857472667
flush(),2,10.352273867864849,1.4463829057155295
json.load(),1,10.757738975973014,1.7012894354733037
rameshaditya2001,2,10.352273867864849,0.9303660588948326
tqdm,1,10.757738975973014,1.0019879231800075
2021-freshers,1,10.757738975973014,1.1795853143222683
pranshul2112,1,10.757738975973014,0.8242272934982893
collections.userlist,1,10.757738975973014,0.5429325853027818
collections.userdict,1,10.757738975973014,0.6188873894846381
collections.userstring,1,10.757738975973014,0.800932629951714
treeview,1,10.757738975973014,0.581339511028845
autohiding,1,10.757738975973014,0.9612107551049246
scrollbars,1,10.757738975973014,0.7748265910607911
singledispatch-functools,1,10.757738975973014,0.7864788571648037
qt,1,10.757738975973014,0.8608172456331403
label.resize,1,10.757738975973014,0.514298751768052
last(),1,10.757738975973014,0.6984555758454939
wikipedia,4,9.841448244098858,0.902075738484195
manthanpandey039,1,10.757738975973014,0.4933971432473032
non-diagonal,1,10.757738975973014,0.5863444502923357
fs.mkdirsync(),1,10.757738975973014,0.51674623202564
shuraj1825,1,10.757738975973014,0.5271137577700234
programmer?,4,9.841448244098858,0.5271137577700234
toplevel,1,10.757738975973014,0.9192035917983349
mysql-connector-python,1,10.757738975973014,0.8750154585109144
pankajpatra1998,3,10.064591795413069,2.07045477357297
explorer,1,10.757738975973014,0.8686921364844509
initialized,2,10.352273867864849,1.9009952014955294
ankit0812,1,10.757738975973014,2.151547795194603
<div>,2,10.352273867864849,2.07045477357297
<span>,1,10.757738975973014,0.8750154585109144
r-cnn,2,10.352273867864849,1.0155132733911894
rishabhsingh054,1,10.757738975973014,1.5524013404838046
bounce,3,10.064591795413069,1.5118131716844667
unknownboy,2,10.352273867864849,0.9153515770876731
vacation,1,10.757738975973014,0.9081622793894566
panels,2,10.352273867864849,0.948385971594363
vinaychopra92vc,7,9.371444614853123,1.3387778021218748
hilbert,2,10.352273867864849,0.8621122506183626
kartikeysm2001,1,10.757738975973014,0.485922728488895
itertools.count(),1,10.757738975973014,1.4059211777284082
__call__,1,10.757738975973014,0.9335935627643499
response.text,1,10.757738975973014,1.4463829057155295
symmetrical,1,10.757738975973014,0.7888469102515445
pyperclip,3,10.064591795413069,0.7888469102515445
(post),1,10.757738975973014,0.9902496366508303
dhruvikd,1,10.757738975973014,0.592885680504676
newtocoding,2,10.352273867864849,0.952780595005483
emayashri1610,1,10.757738975973014,0.8760293625053303
combinations(),1,10.757738975973014,0.8760293625053303
itertools,2,10.352273867864849,0.8883850918349094
documents,4,9.841448244098858,1.1014786033647126
mongoshell,2,10.352273867864849,1.207390835913113
"collection,",1,10.757738975973014,0.7678273073914693
"database,",1,10.757738975973014,0.4446642603785071
(tdd),1,10.757738975973014,0.7577268033395572
itertools.permutations(),1,10.757738975973014,0.6984068726168577
saurabh_singh,1,10.757738975973014,0.4756262914185182
shortcut,4,9.841448244098858,0.8025560293925654
gadamsettykarthikeya,1,10.757738975973014,0.9834209022596061
pay,3,10.064591795413069,0.7684476560592354
hemanthkollipara,2,10.352273867864849,1.2301810305123573
ranking?,1,10.757738975973014,0.5345202308370729
chvaishnavich,1,10.757738975973014,1.5368198537104305
crime,2,10.352273867864849,1.2588326895596715
crowdfunding,1,10.757738975973014,1.293284411962084
namalapoojitha19,1,10.757738975973014,0.9579934325956726
"mba,",1,10.757738975973014,0.8768114539273102
"mtech,",1,10.757738975973014,1.3219516541709628
ankit banerjee,2,10.352273867864849,1.231096116068106
itertools.chain(),1,10.757738975973014,0.8373996165125447
./,1,10.757738975973014,0.7239101137370423
__dirname,1,10.757738975973014,1.524716843923152
akshita33patwal,3,10.064591795413069,1.3207542719861327
_boundless_,2,10.352273867864849,1.1265897123839692
organisation,3,10.064591795413069,1.070074705856754
moonblue0123,1,10.757738975973014,1.4686381378196167
khushboosinghal,1,10.757738975973014,0.7239101137370423
squaring,2,10.352273867864849,1.3933072838624405
remember,2,10.352273867864849,1.3933072838624405
shubham_chauhan,4,9.841448244098858,1.1548495965806531
__file__,1,10.757738975973014,1.7253789779774746
vijaysouri4,1,10.757738975973014,2.2632477209336472
prasun mondal,3,10.064591795413069,1.4813583043502938
trap,2,10.352273867864849,0.9634979295971038
finalize(),2,10.352273867864849,1.7350066625040272
mary4robson,1,10.757738975973014,0.4219860773172709
pervasive,1,10.757738975973014,0.6449252118039425
bias-variance,1,10.757738975973014,0.8946771130998962
trade,1,10.757738975973014,0.8781024261186275
bulleted,1,10.757738975973014,0.4884767193803568
ankitbansal1412,1,10.757738975973014,0.5606984025268155
particles.js,1,10.757738975973014,0.7413681173207846
for(..in),1,10.757738975973014,0.8946771130998962
for(..of),1,10.757738975973014,0.8412419617451582
javascript.,1,10.757738975973014,0.3294222958891043
anikait8900,1,10.757738975973014,0.7948032686755226
gaurisharma360,5,9.659126687304903,0.7500450878600603
composer,1,10.757738975973014,0.48260674249136154
openssl,1,10.757738975973014,0.8250593850886455
php’s,1,10.757738975973014,1.0934942493443176
shreya_garg,1,10.757738975973014,1.1953043306636681
