value,df,idf,tf_idf
des,2,10.352273867864849,0
removefirst(),1,10.757738975973014,0
anoop bhat n,2,10.352273867864849,0
keep_silent,2,10.352273867864849,0
(xp),1,10.757738975973014,0
extreme,3,10.064591795413069,0
getfirst(),1,10.757738975973014,0
appendcodepoint(),1,10.757738975973014,0
deletecharat(),1,10.757738975973014,0
dataframe.isin(),1,10.757738975973014,0
krv,1,10.757738975973014,0
shashank12,6,9.504976007477646,0
crbegin(),2,10.352273867864849,0
crend(),2,10.352273867864849,0
string.indexof(,1,10.757738975973014,0
shrink_to_fit(),1,10.757738975973014,0
k-concatenated,1,10.757738975973014,0
data(),1,10.757738975973014,0
weakset,1,10.757738975973014,0
floyd’s,4,9.841448244098858,0
intvalue(),1,10.757738975973014,0
analyser,1,10.757738975973014,0
neelpatel1,1,10.757738975973014,0
rohandeoli,3,10.064591795413069,0
string.slice(),1,10.757738975973014,0
buddy,4,9.841448244098858,0
vikashdubey,1,10.757738975973014,0
rc5,1,10.757738975973014,0
sejalpawar,3,10.064591795413069,0
vrindabajaj,1,10.757738975973014,0
isnullorempty(),1,10.757738975973014,0
"(length,",1,10.757738975973014,0
"index,",1,10.757738975973014,0
"lc,",1,10.757738975973014,0
rindex),1,10.757738975973014,0
"uc,",1,10.757738975973014,0
create/start,1,10.757738975973014,0
bigdecimal,5,9.659126687304903,0
compareto(),2,10.352273867864849,0
tobiginteger(),1,10.757738975973014,0
push_front(),1,10.757738975973014,0
pop_back(),1,10.757738975973014,0
putall(),1,10.757738975973014,0
values(),3,10.064591795413069,0
forward_list::reverse(),1,10.757738975973014,0
forward_list::before_begin(),1,10.757738975973014,0
forward_list::unique(),1,10.757738975973014,0
sinh(),1,10.757738975973014,0
multimap::begin(),1,10.757738975973014,0
multimap::end(),1,10.757738975973014,0
windowstatelistener,1,10.757738975973014,0
std::stol(),1,10.757738975973014,0
std::stoll(),1,10.757738975973014,0
forward_list::swap(),1,10.757738975973014,0
array::rbegin(),1,10.757738975973014,0
array::rend(),1,10.757738975973014,0
comparator(),1,10.757738975973014,0
front(),1,10.757738975973014,0
java.math.biginteger.probableprime(),1,10.757738975973014,0
set::rbegin(),1,10.757738975973014,0
set::rend(),1,10.757738975973014,0
(automatic),1,10.757738975973014,0
tharunsaikalimili,1,10.757738975973014,0
copyto(),1,10.757738975973014,0
palak jain 5,3,10.064591795413069,0
httpsession,1,10.757738975973014,0
ujjwal aryal,1,10.757738975973014,0
amyyy,1,10.757738975973014,0
push_back(),2,10.352273867864849,0
retainall(),3,10.064591795413069,0
params,1,10.757738975973014,0
colindrome,1,10.757738975973014,0
floordiv(),1,10.757738975973014,0
(parallel,1,10.757738975973014,0
computing),1,10.757738975973014,0
addlast(),1,10.757738975973014,0
layer-2,1,10.757738975973014,0
layer-3,1,10.757738975973014,0
adilmahmood,1,10.757738975973014,0
openweathermap,1,10.757738975973014,0
sources,3,10.064591795413069,0
e’s,1,10.757738975973014,0
‘g’,2,10.352273867864849,0
die(),1,10.757738975973014,0
$augata_debnath,1,10.757738975973014,0
jun,5,9.659126687304903,0
isolated,2,10.352273867864849,0
javargon,1,10.757738975973014,0
(get,2,10.352273867864849,0
dir(),2,10.352273867864849,0
directory),1,10.757738975973014,0
priya_1998,3,10.064591795413069,0
(document,1,10.757738975973014,0
model),2,10.352273867864849,0
is_readable(,1,10.757738975973014,0
anand_shekhar,1,10.757738975973014,0
inclusion-exclusion,1,10.757738975973014,0
admin,3,10.064591795413069,0
pulse,1,10.757738975973014,0
waveform,1,10.757738975973014,0
(sub-sequence,1,10.757738975973014,0
quadruple,2,10.352273867864849,0
darknet,1,10.757738975973014,0
"web,",1,10.757738975973014,0
(ascending,1,10.757738975973014,0
suri_kumkaran,1,10.757738975973014,0
a(n+m),1,10.757738975973014,0
"n,m≥1}",1,10.757738975973014,0
pradeep pandey,1,10.757738975973014,0
poojas1607,1,10.757738975973014,0
shubham bhuyan,1,10.757738975973014,0
tapes,2,10.352273867864849,0
gcds,4,9.841448244098858,0
pentatope,1,10.757738975973014,0
debouncing,2,10.352273867864849,0
jayantatalukdar,1,10.757738975973014,0
(rad),2,10.352273867864849,0
rapid,2,10.352273867864849,0
8254,2,10.352273867864849,0
krimson coder,1,10.757738975973014,0
hex,4,9.841448244098858,0
margins,1,10.757738975973014,0
jcombobox,1,10.757738975973014,0
centered,2,10.352273867864849,0
icosahedral,1,10.757738975973014,0
splint,1,10.757738975973014,0
verifier,1,10.757738975973014,0
—,4,9.841448244098858,0
anksri991,1,10.757738975973014,0
preconditions,1,10.757738975973014,0
"hide/show,",1,10.757738975973014,0
daipayan,2,10.352273867864849,0
(rip),1,10.757738975973014,0
integer.tohexstring(),1,10.757738975973014,0
utsavgoel,1,10.757738975973014,0
mansi_8,1,10.757738975973014,0
tarun-nagar,1,10.757738975973014,0
spaceship,1,10.757738975973014,0
batches,1,10.757738975973014,0
sachinbisht939,1,10.757738975973014,0
jtextfield,1,10.757738975973014,0
duplicate/repeated,1,10.757738975973014,0
storage?,2,10.352273867864849,0
(if-then,1,10.757738975973014,0
"if-then,",1,10.757738975973014,0
"if-then-else,",1,10.757738975973014,0
if-then-elsif-then-else,1,10.757738975973014,0
18.04,1,10.757738975973014,0
beaver!!,1,10.757738975973014,0
bionic,1,10.757738975973014,0
lts,1,10.757738975973014,0
lang.integer.tobinarystring(),1,10.757738975973014,0
defaulted,1,10.757738975973014,0
explicitly,2,10.352273867864849,0
(8085,1,10.757738975973014,0
microprocessor),1,10.757738975973014,0
funny,1,10.757738975973014,0
jmenubar,1,10.757738975973014,0
sriram pandey,1,10.757738975973014,0
70,6,9.504976007477646,0
nikhiljain17,2,10.352273867864849,0
2-bcd,1,10.757738975973014,0
vidyabhushan singh,1,10.757738975973014,0
versioning,1,10.757738975973014,0
multiplyexact(),1,10.757738975973014,0
shubham_raj_kumawat,1,10.757738975973014,0
(node,1,10.757738975973014,0
manager),1,10.757738975973014,0
currying,3,10.064591795413069,0
prajawals,1,10.757738975973014,0
8-bit,3,10.064591795413069,0
purpose,4,9.841448244098858,0
branching,3,10.064591795413069,0
damananand,2,10.352273867864849,0
prateek bajaj,5,9.659126687304903,0
nikki96,1,10.757738975973014,0
"(zero,",1,10.757738975973014,0
instruction),1,10.757738975973014,0
"one,",1,10.757738975973014,0
aggarwal_isha,1,10.757738975973014,0
chown(,1,10.757738975973014,0
subtractexact(int,1,10.757738975973014,0
(ram),1,10.757738975973014,0
random(),2,10.352273867864849,0
"ladder,",2,10.352273867864849,0
switch),1,10.757738975973014,0
"switch,",3,10.064591795413069,0
sarath kaul,1,10.757738975973014,0
hsl,1,10.757738975973014,0
styles,2,10.352273867864849,0
divyanshgupta1,1,10.757738975973014,0
k-jagged,1,10.757738975973014,0
k-rough,1,10.757738975973014,0
time.sleep(),1,10.757738975973014,0
polyfilling,1,10.757738975973014,0
transpiling,1,10.757738975973014,0
numpy.ceil(),1,10.757738975973014,0
"abs(),",1,10.757738975973014,0
"labs(),",1,10.757738975973014,0
llabs(),1,10.757738975973014,0
(ui),1,10.757738975973014,0
divu.10,1,10.757738975973014,0
uniform(),1,10.757738975973014,0
std::cbrt(),1,10.757738975973014,0
amansharma26,1,10.757738975973014,0
abs(),4,9.841448244098858,0
aphonso,1,10.757738975973014,0
microkernel,2,10.352273867864849,0
heap),2,10.352273867864849,0
crash,1,10.757738975973014,0
bertrand’s,1,10.757738975973014,0
postulate,1,10.757738975973014,0
maketrans(),1,10.757738975973014,0
iharshwardhan,3,10.064591795413069,0
equalizing,1,10.757738975973014,0
tolowercase(),1,10.757738975973014,0
touppercase(),1,10.757738975973014,0
format(),2,10.352273867864849,0
shrutibhatla,1,10.757738975973014,0
hex(),1,10.757738975973014,0
tochararray(),1,10.757738975973014,0
join(),5,9.659126687304903,0
getchars(),1,10.757738975973014,0
hypercube,1,10.757738975973014,0
permanent,1,10.757738975973014,0
charat(),1,10.757738975973014,0
proptypes,1,10.757738975973014,0
rc4,3,10.064591795413069,0
sally jarkas,1,10.757738975973014,0
setinterval(),1,10.757738975973014,0
diatomic,1,10.757738975973014,0
stern’s,1,10.757738975973014,0
matchstick,3,10.064591795413069,0
(2-pl),1,10.757738975973014,0
rahul kumar 12,2,10.352273867864849,0
"vertex,",1,10.757738975973014,0
stuff(),1,10.757738975973014,0
archit18_pec,1,10.757738975973014,0
nkg447,1,10.757738975973014,0
atan2(),1,10.757738975973014,0
dunder,1,10.757738975973014,0
san4net,1,10.757738975973014,0
arraylist.contains(),1,10.757738975973014,0
trimtosize(),1,10.757738975973014,0
vaibhav shaw,2,10.352273867864849,0
repetitive,2,10.352273867864849,0
nov,5,9.659126687304903,0
circumcircle,2,10.352273867864849,0
reactdom,1,10.757738975973014,0
jsx,3,10.064591795413069,0
!!,2,10.352273867864849,0
in_array(),1,10.757738975973014,0
2018”,1,10.757738975973014,0
acm,2,10.352273867864849,0
akash.tushar17,1,10.757738975973014,0
“geeksforgeeks,1,10.757738975973014,0
removerange(),1,10.757738975973014,0
get(index),1,10.757738975973014,0
fermat’s,3,10.064591795413069,0
(manet),1,10.757738975973014,0
passes,2,10.352273867864849,0
devopsjedi,1,10.757738975973014,0
k.,4,9.841448244098858,0
"(sqrt,",1,10.757738975973014,0
floor),1,10.757738975973014,0
"pi,",1,10.757738975973014,0
"round,",1,10.757738975973014,0
"square,",1,10.757738975973014,0
<strings>,1,10.757738975973014,0
array_chunk(),1,10.757738975973014,0
(accessing,3,10.064591795413069,0
updating),1,10.757738975973014,0
datatypes,3,10.064591795413069,0
thegameof256,2,10.352273867864849,0
survive,1,10.757738975973014,0
shivani2609,4,9.841448244098858,0
usort(),1,10.757738975973014,0
du,1,10.757738975973014,0
equalsignorecase(),2,10.352273867864849,0
swarnakamal dhyawala,1,10.757738975973014,0
aditya darekar,1,10.757738975973014,0
(geometric,2,10.352273867864849,0
gp,3,10.064591795413069,0
progression),4,9.841448244098858,0
pow(,1,10.757738975973014,0
sha,1,10.757738975973014,0
xor-value,1,10.757738975973014,0
minor,1,10.757738975973014,0
shivani ghughtyal,4,9.841448244098858,0
prabhat kumar singh,1,10.757738975973014,0
circumscribed,1,10.757738975973014,0
project),1,10.757738975973014,0
newman-conway,2,10.352273867864849,0
5+55+555+..,1,10.757738975973014,0
ashi singh,1,10.757738975973014,0
siddharth singh 13,1,10.757738975973014,0
involutory,1,10.757738975973014,0
idempotent,1,10.757738975973014,0
(kruskal’s,1,10.757738975973014,0
prim’s),1,10.757738975973014,0
activation,4,9.841448244098858,0
(not,4,9.841448244098858,0
bst),4,9.841448244098858,0
deven walia,1,10.757738975973014,0
ram sinha,1,10.757738975973014,0
nishant_kumar,1,10.757738975973014,0
clrs,1,10.757738975973014,0
shubhamrath,1,10.757738975973014,0
forget,2,10.352273867864849,0
sarah masud,1,10.757738975973014,0
(regular,6,9.504976007477646,0
expressions),3,10.064591795413069,0
goto,2,10.352273867864849,0
vector::emplace_back,1,10.757738975973014,0
gst,1,10.757738975973014,0
set::clear,1,10.757738975973014,0
array.values(),1,10.757738975973014,0
set::begin(),1,10.757738975973014,0
set::end(),1,10.757738975973014,0
vector::begin(),1,10.757738975973014,0
vector::end(),1,10.757738975973014,0
deque::push_back(),1,10.757738975973014,0
deque::push_front(),1,10.757738975973014,0
str_replace(),1,10.757738975973014,0
toexponential(),1,10.757738975973014,0
fc,1,10.757738975973014,0
set::erase,1,10.757738975973014,0
set::empty(),1,10.757738975973014,0
queue::emplace(),1,10.757738975973014,0
multiset::operator=,1,10.757738975973014,0
leaks,1,10.757738975973014,0
reaching,3,10.064591795413069,0
avneet kaur,1,10.757738975973014,0
deque::emplace_back(),1,10.757738975973014,0
deque::emplace_front(),1,10.757738975973014,0
roof,1,10.757738975973014,0
even-placed,2,10.352273867864849,0
odd-placed,2,10.352273867864849,0
set::size(),1,10.757738975973014,0
map::begin(),1,10.757738975973014,0
vector::crbegin(),1,10.757738975973014,0
vector::crend(),1,10.757738975973014,0
codes.,1,10.757738975973014,0
vikas_56666,1,10.757738975973014,0
ties,1,10.757738975973014,0
markov,2,10.352273867864849,0
index(),1,10.757738975973014,0
agent,2,10.352273867864849,0
amicable,2,10.352273867864849,0
std::forward_list::sort(),1,10.757738975973014,0
std::list::sort,1,10.757738975973014,0
cups,1,10.757738975973014,0
neat,1,10.757738975973014,0
alternately,3,10.064591795413069,0
baseband,1,10.757738975973014,0
list::begin(),1,10.757738975973014,0
list::end(),1,10.757738975973014,0
map::size(),1,10.757738975973014,0
deque::begin(),1,10.757738975973014,0
deque::end,1,10.757738975973014,0
doctypes,2,10.352273867864849,0
cia,1,10.757738975973014,0
triad,1,10.757738975973014,0
skewness,2,10.352273867864849,0
dope,1,10.757738975973014,0
set::swap(),1,10.757738975973014,0
queue::swap(),1,10.757738975973014,0
non-square,2,10.352273867864849,0
sides),1,10.757738975973014,0
sakshijain1,2,10.352273867864849,0
forward_list::operator=,1,10.757738975973014,0
array_filter(),1,10.757738975973014,0
deque::at(),1,10.757738975973014,0
deque::swap(),1,10.757738975973014,0
startswith(),2,10.352273867864849,0
cmp(),1,10.757738975973014,0
modf(),1,10.757738975973014,0
bipolar,2,10.352273867864849,0
"unipolar,",1,10.757738975973014,0
strip(),2,10.352273867864849,0
vector::at(),1,10.757738975973014,0
vector::swap(),1,10.757738975973014,0
var_dump(),1,10.757738975973014,0
mv,1,10.757738975973014,0
forward_list::clear(),1,10.757738975973014,0
forward_list::erase_after(),1,10.757738975973014,0
deque::operator=,1,10.757738975973014,0
deque::operator[],1,10.757738975973014,0
vector::operator=,1,10.757738975973014,0
vector::operator[,1,10.757738975973014,0
non-reachable,2,10.352273867864849,0
aliasing,1,10.757738975973014,0
akash7981,2,10.352273867864849,0
endswith(),2,10.352273867864849,0
sai mounica,1,10.757738975973014,0
reversed(),1,10.757738975973014,0
concurrentmap,1,10.757738975973014,0
jacobsthal,1,10.757738975973014,0
jacobsthal-lucas,1,10.757738975973014,0
apoorva balyan,1,10.757738975973014,0
counting),1,10.757738975973014,0
morphological,2,10.352273867864849,0
pthreads,3,10.064591795413069,0
sangita dey,1,10.757738975973014,0
"1’s,",1,10.757738975973014,0
"2’s,",1,10.757738975973014,0
3’s,1,10.757738975973014,0
way.,1,10.757738975973014,0
zag,2,10.352273867864849,0
zig,2,10.352273867864849,0
……k’s,1,10.757738975973014,0
bin,2,10.352273867864849,0
crescent,1,10.757738975973014,0
moon,2,10.352273867864849,0
extrema,1,10.757738975973014,0
array_combine(),1,10.757738975973014,0
pranav gupta 8,1,10.757738975973014,0
rm,1,10.757738975973014,0
arnav kr. mandal,2,10.352273867864849,0
array_sum(),1,10.757738975973014,0
sublists,2,10.352273867864849,0
growable,1,10.757738975973014,0
issuperset(),1,10.757738975973014,0
difference(),1,10.757738975973014,0
isdisjoint(),1,10.757738975973014,0
issubset(),1,10.757738975973014,0
fabs(),2,10.352273867864849,0
satisfied,3,10.064591795413069,0
cylinder,3,10.064591795413069,0
(swapping,1,10.757738975973014,0
deque::clear(),1,10.757738975973014,0
deque::erase(),1,10.757738975973014,0
floodfill(),1,10.757738975973014,0
setfillstyle(),1,10.757738975973014,0
dominant,2,10.352273867864849,0
settextstyle,1,10.757738975973014,0
set::emplace(),1,10.757738975973014,0
boost::split,1,10.757738975973014,0
rajasethupathi,2,10.352273867864849,0
snprintf(),1,10.757738975973014,0
1/2^2,1,10.757738975973014,0
1/3^3,1,10.757738975973014,0
1/n^n,1,10.757738975973014,0
…..+,1,10.757738975973014,0
array::back(),1,10.757738975973014,0
array::front(),1,10.757738975973014,0
vector::pop_back(),1,10.757738975973014,0
vector::push_back(),1,10.757738975973014,0
vector::empty(),1,10.757738975973014,0
vector::size(),1,10.757738975973014,0
vector::back(),1,10.757738975973014,0
vector::front(),1,10.757738975973014,0
priority_queue::pop(),1,10.757738975973014,0
priority_queue::push(),1,10.757738975973014,0
(1*1),1,10.757738975973014,0
(2*2),1,10.757738975973014,0
(3*3),1,10.757738975973014,0
(4*4),1,10.757738975973014,0
(5*5),1,10.757738975973014,0
(n*n),1,10.757738975973014,0
-….,1,10.757738975973014,0
series:,1,10.757738975973014,0
x^2/2!,1,10.757738975973014,0
x^4/4!,1,10.757738975973014,0
priority_queue::empty(),1,10.757738975973014,0
priority_queue::size(),1,10.757738975973014,0
octagonal,1,10.757738975973014,0
cloning,4,9.841448244098858,0
sushant oberoi,1,10.757738975973014,0
"(union,",1,10.757738975973014,0
difference),1,10.757738975973014,0
"intersection,",1,10.757738975973014,0
durations,2,10.352273867864849,0
nim,3,10.064591795413069,0
queue::back(),1,10.757738975973014,0
queue::front(),1,10.757738975973014,0
forward_list::empty(),1,10.757738975973014,0
forward_list::front(),1,10.757738975973014,0
top(),1,10.757738975973014,0
deque::empty(),1,10.757738975973014,0
deque::size(),1,10.757738975973014,0
deque::back(),1,10.757738975973014,0
deque::front(),1,10.757738975973014,0
zip(),1,10.757738975973014,0
"consonant,",1,10.757738975973014,0
string.,2,10.352273867864849,0
"vowels,",1,10.757738975973014,0
queue::empty(),1,10.757738975973014,0
queue::size(),1,10.757738975973014,0
heading,1,10.757738975973014,0
list::remove(),1,10.757738975973014,0
list::remove_if(),1,10.757738975973014,0
list::empty(),1,10.757738975973014,0
list::size(),1,10.757738975973014,0
"overflow,",1,10.757738975973014,0
underflow,1,10.757738975973014,0
zip,10,9.052990883734589,0
videos,5,9.659126687304903,0
<audio>,1,10.757738975973014,0
list::back(),1,10.757738975973014,0
list::front(),1,10.757738975973014,0
list::pop_back(),1,10.757738975973014,0
list::pop_front(),1,10.757738975973014,0
newman–shanks–williams,1,10.757738975973014,0
lobb,1,10.757738975973014,0
list::push_back(),1,10.757738975973014,0
list::push_front(),1,10.757738975973014,0
abhishek1,6,9.504976007477646,0
delannoy,1,10.757738975973014,0
(positive,1,10.757738975973014,0
negative),2,10.352273867864849,0
c1,4,9.841448244098858,0
c2,1,10.757738975973014,0
flowcharts,1,10.757738975973014,0
narcissistic,1,10.757738975973014,0
isupper(),2,10.352273867864849,0
whoami,1,10.757738975973014,0
saif haider,2,10.352273867864849,0
arshpreet_singh,2,10.352273867864849,0
dcl,2,10.352273867864849,0
"ddl,",2,10.352273867864849,0
"dml,",2,10.352273867864849,0
impairment,1,10.757738975973014,0
"even,",1,10.757738975973014,0
"odd,",1,10.757738975973014,0
"positive,",2,10.352273867864849,0
hexagon,3,10.064591795413069,0
(pcb),1,10.757738975973014,0
21…,1,10.757738975973014,0
maximum),1,10.757738975973014,0
rithika palaniswamy,1,10.757738975973014,0
id(),1,10.757738975973014,0
floorkey(),1,10.757738975973014,0
java.util.treemap.floorentry(),1,10.757738975973014,0
rahul chawla,1,10.757738975973014,0
freaky.ju,1,10.757738975973014,0
stable_sort(),1,10.757738975973014,0
"islower(),",1,10.757738975973014,0
"isupper(),",1,10.757738975973014,0
"lower(),",1,10.757738975973014,0
upper(),1,10.757738975973014,0
java.util.treemap.pollfirstentry(),1,10.757738975973014,0
polllastentry(),1,10.757738975973014,0
divmod(),1,10.757738975973014,0
(last,2,10.352273867864849,0
earliest),1,10.757738975973014,0
bamakant,1,10.757738975973014,0
float(),1,10.757738975973014,0
"fesetround(),",1,10.757738975973014,0
"rint(),",1,10.757738975973014,0
"rintf(),",1,10.757738975973014,0
rintl(),1,10.757738975973014,0
"hypot(),",1,10.757738975973014,0
"hypotf(),",1,10.757738975973014,0
hypotl(),1,10.757738975973014,0
curved,2,10.352273867864849,0
"volume,",1,10.757738975973014,0
chr(),1,10.757738975973014,0
fgets(),2,10.352273867864849,0
rajesh_kr_jha,2,10.352273867864849,0
akshat gupta 1995,1,10.757738975973014,0
wrong,3,10.064591795413069,0
del(),1,10.757738975973014,0
delattr(),1,10.757738975973014,0
dhawal arora,1,10.757738975973014,0
isalive(),1,10.757738975973014,0
java.util.random.nextint(),1,10.757738975973014,0
chhavi saini 1,4,9.841448244098858,0
(lte/5g,1,10.757738975973014,0
(us)),1,10.757738975973014,0
bool(),1,10.757738975973014,0
nihar sarkar,1,10.757738975973014,0
membership,1,10.757738975973014,0
"dql,",1,10.757738975973014,0
pathnames,1,10.757738975973014,0
itertools.combinations(),1,10.757738975973014,0
chill,1,10.757738975973014,0
factor(wcf),1,10.757738975973014,0
index(wci),1,10.757738975973014,0
wind,1,10.757738975973014,0
xored,1,10.757738975973014,0
ceilingentry(),1,10.757738975973014,0
"33,",1,10.757738975973014,0
"73,129",1,10.757738975973014,0
(replacement),1,10.757738975973014,0
stops,1,10.757738975973014,0
trivial,3,10.064591795413069,0
arena,1,10.757738975973014,0
intellect,1,10.757738975973014,0
randrange(),1,10.757738975973014,0
(who,1,10.757738975973014,0
arrows),1,10.757738975973014,0
bird,3,10.064591795413069,0
"man?,",1,10.757738975973014,0
"train,",1,10.757738975973014,0
rohan?,1,10.757738975973014,0
posix,2,10.352273867864849,0
canonical,4,9.841448244098858,0
isgraph(),1,10.757738975973014,0
"java.util.linkedlist.poll(),",1,10.757738975973014,0
"pollfirst(),",1,10.757738975973014,0
polllast(),1,10.757738975973014,0
java.util.linkedlist.peek(),1,10.757738975973014,0
"peekfirst(),",1,10.757738975973014,0
peeklast(),1,10.757738975973014,0
kbhit,1,10.757738975973014,0
"first,",1,10.757738975973014,0
2n+1,1,10.757738975973014,0
(5,6,9.504976007477646,0
9’s,1,10.757738975973014,0
"multiply,",1,10.757738975973014,0
arr[i]*i,1,10.757738975973014,0
parallelogram,6,9.504976007477646,0
continuity,3,10.064591795413069,0
differentiability,3,10.064591795413069,0
"limits,",1,10.757738975973014,0
tr,1,10.757738975973014,0
unix/linux,4,9.841448244098858,0
newgen,3,10.064591795413069,0
factorial(),1,10.757738975973014,0
armstrong’s,3,10.064591795413069,0
strstr(),1,10.757738975973014,0
(help,1,10.757738975973014,0
river),1,10.757738975973014,0
"women,",1,10.757738975973014,0
memset,1,10.757738975973014,0
awk,1,10.757738975973014,0
upon,2,10.352273867864849,0
expectation,3,10.064591795413069,0
java.util.arraylist.indexof(),1,10.757738975973014,0
#,1,10.757738975973014,0
##,1,10.757738975973014,0
"unicast,",1,10.757738975973014,0
innovation,3,10.064591795413069,0
suited,1,10.757738975973014,0
3-way,5,9.659126687304903,0
handshake,2,10.352273867864849,0
routed,1,10.757738975973014,0
ispunct(),1,10.757738975973014,0
double),1,10.757738975973014,0
sub-graphs,1,10.757738975973014,0
strspn(),1,10.757738975973014,0
unsupervised,1,10.757738975973014,0
"multiset,",1,10.757738975973014,0
"unordered_set,",1,10.757738975973014,0
gs,3,10.064591795413069,0
name.,1,10.757738975973014,0
(conditional,1,10.757738975973014,0
while(0),1,10.757738975973014,0
while(1),1,10.757738975973014,0
(six,1,10.757738975973014,0
foot,1,10.757738975973014,0
forward),1,10.757738975973014,0
java.util.arraylist.addall(),1,10.757738975973014,0
wc,2,10.352273867864849,0
working),1,10.757738975973014,0
sandisk,5,9.659126687304903,0
c-dot,1,10.757738975973014,0
egg,3,10.064591795413069,0
eggs,5,9.659126687304903,0
vendor,1,10.757738975973014,0
numpy.random.randn(),1,10.757738975973014,0
f(floor(x/2)),1,10.757738975973014,0
(elements,1,10.757738975973014,0
away),1,10.757738975973014,0
sylvester’s,1,10.757738975973014,0
intersects,2,10.352273867864849,0
touches,2,10.352273867864849,0
(squares,1,10.757738975973014,0
aptitude:,1,10.757738975973014,0
blow,1,10.757738975973014,0
cold,3,10.064591795413069,0
cabbage,1,10.757738975973014,0
"farmer,",1,10.757738975973014,0
"goat,",1,10.757738975973014,0
wolf,2,10.352273867864849,0
n},1,10.757738975973014,0
"{1,",2,10.352273867864849,0
c-dot(centre,1,10.757738975973014,0
telematics),2,10.352273867864849,0
sending,10,9.052990883734589,0
ssl,2,10.352273867864849,0
tls,1,10.757738975973014,0
traversing,1,10.757738975973014,0
unordered_map),1,10.757738975973014,0
numpy.linspace(),1,10.757738975973014,0
numpy.ndarray.flat(),1,10.757738975973014,0
(square,3,10.064591795413069,0
"angles,",1,10.757738975973014,0
ladder),1,10.757738975973014,0
sisters,1,10.757738975973014,0
printable,1,10.757738975973014,0
bucket_count,1,10.757738975973014,0
bucket_size,1,10.757738975973014,0
tmpfile(),1,10.757738975973014,0
range-based,1,10.757738975973014,0
div(),1,10.757738975973014,0
islower(),2,10.352273867864849,0
range),5,9.659126687304903,0
n/2.,1,10.757738975973014,0
him?,1,10.757738975973014,0
java.lang.string,1,10.757738975973014,0
murderer,1,10.757738975973014,0
matches(),1,10.757738975973014,0
(segmentation,1,10.757738975973014,0
dump,1,10.757738975973014,0
fault),1,10.757738975973014,0
getpid(),1,10.757738975973014,0
getppid(),1,10.757738975973014,0
std::includes(),1,10.757738975973014,0
numpy.isinf(),1,10.757738975973014,0
java.lang.string.lastindexof(),1,10.757738975973014,0
times.,1,10.757738975973014,0
388,1,10.757738975973014,0
structure?,1,10.757738975973014,0
“gfg”,2,10.352273867864849,0
129,2,10.352273867864849,0
grep,2,10.352273867864849,0
multidimensional),1,10.757738975973014,0
std::iota,1,10.757738975973014,0
std::set_intersection,1,10.757738975973014,0
map.entry,1,10.757738975973014,0
primitives,2,10.352273867864849,0
java.util.arrays.deepequals(),1,10.757738975973014,0
memento,1,10.757738975973014,0
(classify,1,10.757738975973014,0
notes),1,10.757738975973014,0
notesort,1,10.757738975973014,0
‘k’th,1,10.757738975973014,0
jumbled,3,10.064591795413069,0
aging,1,10.757738975973014,0
"(simplex,",1,10.757738975973014,0
full-duplex),1,10.757738975973014,0
half-duplex,1,10.757738975973014,0
std::to_string,1,10.757738975973014,0
semicolon(;),1,10.757738975973014,0
(strings),2,10.352273867864849,0
11…1),1,10.757738975973014,0
demlo,1,10.757738975973014,0
lipogram,1,10.757738975973014,0
pangrammatic,1,10.757738975973014,0
std::max,1,10.757738975973014,0
numpy.ones_like(),1,10.757738975973014,0
std::equal(),1,10.757738975973014,0
std::advance,2,10.352273867864849,0
(list,1,10.757738975973014,0
tuples),3,10.064591795413069,0
numpy.full_like(),1,10.757738975973014,0
numpy.matrix(),1,10.757738975973014,0
numpy.full(),1,10.757738975973014,0
evil,1,10.757738975973014,0
std::count(),1,10.757738975973014,0
finder,2,10.352273867864849,0
rise/set,1,10.757738975973014,0
sun,4,9.841448244098858,0
pardo–knuth,1,10.757738975973014,0
trabb,1,10.757738975973014,0
java.io.randomaccessfile,1,10.757738975973014,0
secant,1,10.757738975973014,0
enumerate(),1,10.757738975973014,0
se,6,9.504976007477646,0
(underscore),1,10.757738975973014,0
_,1,10.757738975973014,0
walker),1,10.757738975973014,0
rhombus,2,10.352273867864849,0
"address,",1,10.757738975973014,0
adam,1,10.757738975973014,0
std::find,1,10.757738975973014,0
std::basic_string::at,2,10.352273867864849,0
(regex,1,10.757738975973014,0
std::string::clear,1,10.757738975973014,0
std::string::erase,1,10.757738975973014,0
alternative,3,10.064591795413069,0
(final,1,10.757738975973014,0
modifier),1,10.757738975973014,0
detective,1,10.757738975973014,0
sherlock,1,10.757738975973014,0
tomorrow,2,10.352273867864849,0
yesterday,1,10.757738975973014,0
isogram,1,10.757738975973014,0
(string),1,10.757738975973014,0
getline,1,10.757738975973014,0
pronic),1,10.757738975973014,0
krishnamurthy,1,10.757738975973014,0
linkbook,1,10.757738975973014,0
camels,1,10.757738975973014,0
travelers,1,10.757738975973014,0
independent?,1,10.757738975973014,0
searched,2,10.352273867864849,0
something,2,10.352273867864849,0
(prefixes,1,10.757738975973014,0
suffixes),1,10.757738975973014,0
bomb,3,10.064591795413069,0
"numeric,",2,10.352273867864849,0
(integer,3,10.064591795413069,0
point),3,10.064591795413069,0
java.net.datagrampacket,1,10.757738975973014,0
<std::complex>,1,10.757738975973014,0
distinct),1,10.757738975973014,0
(access,2,10.352273867864849,0
modifiers),1,10.757738975973014,0
